,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,y,MAE,MSE,RMS,Departamento,aux_1,aux_2,yearly,yearly_lower,yearly_upper
51,2016-10-24,1163.159071560197,-505.50479404092835,2138.1052604021834,1163.159071560197,1163.159071560197,-385.9401087032521,-385.9401087032521,-385.9401087032521,-385.9401087032521,-385.9401087032521,-385.9401087032521,0.0,0.0,0.0,777.2189628569448,76,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
52,2016-10-31,1149.440863567993,-469.40647047077493,2007.0565140628032,1149.440863567993,1149.440863567993,-385.94010870359125,-385.94010870359125,-385.94010870359125,-385.94010870359125,-385.94010870359125,-385.94010870359125,0.0,0.0,0.0,763.5007548644016,76,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
53,2016-11-01,1147.4811195691068,1750.0200464669915,4220.815184137151,1147.4811195691068,1147.4811195691068,1815.8481690926467,1815.8481690926467,1815.8481690926467,1815.8481690926467,1815.8481690926467,1815.8481690926467,0.0,0.0,0.0,2963.3292886617537,2457,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
54,2016-11-04,1141.601887572448,-363.4056245394688,2186.09888148256,1141.601887572448,1141.601887572448,-224.48405061581684,-224.48405061581684,-224.48405061581684,-224.48405061581684,-224.48405061581684,-224.48405061581684,0.0,0.0,0.0,917.1178369566312,2539,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
55,2016-11-07,1135.722655575789,-591.6521327819543,1915.2255879818938,1135.722655575789,1135.722655575789,-385.9401087004995,-385.9401087004995,-385.9401087004995,-385.9401087004995,-385.9401087004995,-385.9401087004995,0.0,0.0,0.0,749.7825468752897,620,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
56,2016-11-14,1122.0044475835848,-533.5179759549835,1983.4773512881716,1122.0044475835848,1122.0044475835848,-385.9401087075306,-385.9401087075306,-385.9401087075306,-385.9401087075306,-385.9401087075306,-385.9401087075306,0.0,0.0,0.0,736.0643388760542,47,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
57,2016-11-21,1108.286239591381,-624.0727434126854,1973.1705426454123,1108.286239591381,1108.286239591381,-385.9401087011778,-385.9401087011778,-385.9401087011778,-385.9401087011778,-385.9401087011778,-385.9401087011778,0.0,0.0,0.0,722.3461308902032,50,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
58,2016-11-28,1094.568031599177,-520.0747290795366,1943.7289524911614,1094.568031599177,1094.568031599177,-385.94010869808585,-385.94010869808585,-385.94010869808585,-385.94010869808585,-385.94010869808585,-385.94010869808585,0.0,0.0,0.0,708.6279229010911,51,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
59,2016-12-09,1073.0108476114276,-412.80330104941834,2126.876574144157,1073.0108476114276,1073.0108476114276,-224.48405062751183,-224.48405062751183,-224.48405062751183,-224.48405062751183,-224.48405062751183,-224.48405062751183,0.0,0.0,0.0,848.5267969839158,114,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
60,2016-12-12,1067.1316156147686,-581.7751814752394,1920.6575066716644,1067.1316156147686,1067.1316156147686,-385.94010869876416,-385.94010869876416,-385.94010869876416,-385.94010869876416,-385.94010869876416,-385.94010869876416,0.0,0.0,0.0,681.1915069160045,51,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
61,2016-12-19,1053.4134076225646,-716.2917478218396,1857.7437503542765,1053.4134076148887,1053.4134079877433,-385.94010869910346,-385.94010869910346,-385.94010869910346,-385.94010869910346,-385.94010869910346,-385.94010869910346,0.0,0.0,0.0,667.4732989234611,48,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
62,2016-12-26,1039.6951996303605,-571.1994427709514,1957.9988038435206,1039.695198177509,1039.6952022640146,-385.94010869927246,-385.94010869927246,-385.94010869927246,-385.94010869927246,-385.94010869927246,-385.94010869927246,0.0,0.0,0.0,653.755090931088,33,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
63,2017-01-16,998.5405756537483,-703.585737442324,1877.3177381158523,998.5405622307661,998.5405889575932,-385.9401087035509,-385.9401087035509,-385.9401087035509,-385.9401087035509,-385.9401087035509,-385.9401087035509,0.0,0.0,0.0,612.6004669501974,72,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
64,2017-01-23,984.8223676615443,-607.993725285857,1993.6271580803927,984.8223491603732,984.8223857907901,-385.94010870389025,-385.94010870389025,-385.94010870389025,-385.94010870389025,-385.94010870389025,-385.94010870389025,0.0,0.0,0.0,598.882258957654,80,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
65,2017-01-30,971.1041596693404,-632.6578243705152,1967.0574937350875,971.1041352233544,971.1041823543346,-385.9401087042292,-385.9401087042292,-385.9401087042292,-385.9401087042292,-385.9401087042292,-385.9401087042292,0.0,0.0,0.0,585.1640509651113,73,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
66,2017-02-01,967.1846716715678,-2326.9076307668906,112.5554176812399,967.1846450691102,967.1846960285924,-2070.5860221186554,-2070.5860221186554,-2070.5860221186554,-2070.5860221186554,-2070.5860221186554,-2070.5860221186554,0.0,0.0,0.0,-1103.4013504470877,56,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
67,2017-02-10,949.5469756815911,-432.0189995523656,2020.9109979803814,949.5469408058913,949.5470069024906,-224.4840506144757,-224.4840506144757,-224.4840506144757,-224.4840506144757,-224.4840506144757,-224.4840506144757,0.0,0.0,0.0,725.0629250671154,14,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
68,2017-02-20,929.9495356927282,-697.5121641901927,1764.7741951973424,929.9494915333335,929.9495762362782,-385.94010870181575,-385.94010870181575,-385.94010870181575,-385.94010870181575,-385.94010870181575,-385.94010870181575,0.0,0.0,0.0,544.0094269909125,59,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
69,2017-03-13,888.7949117161162,-666.3528937495892,1789.706829715954,888.7948436879926,888.7949747964535,-385.9401087060941,-385.9401087060941,-385.9401087060941,-385.9401087060941,-385.9401087060941,-385.9401087060941,0.0,0.0,0.0,502.85480301002207,44,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
70,2017-04-12,830.0025917495275,-2517.944158417466,77.978999609933,830.0024847710281,830.0026867713229,-2070.5860221169764,-2070.5860221169764,-2070.5860221169764,-2070.5860221169764,-2070.5860221169764,-2070.5860221169764,0.0,0.0,0.0,-1240.583430367449,11,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
71,2017-06-02,730.0556478063264,-869.5156831065104,1711.6797921778339,730.0554625605018,730.0558220093692,-224.48405061724125,-224.48405061724125,-224.48405061724125,-224.48405061724125,-224.48405061724125,-224.48405061724125,0.0,0.0,0.0,505.5715971890852,76,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
72,2017-06-11,712.4179518163498,-710.1102061823964,1802.2475536205236,712.417751928096,712.4181386900509,-159.30465151690774,-159.30465151690774,-159.30465151690774,-159.30465151690774,-159.30465151690774,-159.30465151690774,0.0,0.0,0.0,553.1133002994421,15,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
73,2017-07-17,641.8671678564433,-980.3458697466269,1535.94517681169,641.8668982748985,641.8674184687076,-385.9401087015656,-385.9401087015656,-385.9401087015656,-385.9401087015656,-385.9401087015656,-385.9401087015656,0.0,0.0,0.0,255.92705915487772,27,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
74,2017-08-28,559.557919903219,-1076.5803365244492,1480.030592492354,559.5575676703006,559.5582480449402,-385.9401087034305,-385.9401087034305,-385.9401087034305,-385.9401087034305,-385.9401087034305,-385.9401087034305,0.0,0.0,0.0,173.61781119978855,21,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
75,2017-09-01,551.7189439076739,-882.9655482576231,1617.3128353598681,551.7185844277257,551.7192789082984,-224.48405061933772,-224.48405061933772,-224.48405061933772,-224.48405061933772,-224.48405061933772,-224.48405061933772,0.0,0.0,0.0,327.23489328833614,39,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
76,2017-09-10,534.0812479176974,-949.3339261345952,1590.470495695628,534.080866509977,534.0816016055412,-159.30465151620967,-159.30465151620967,-159.30465151620967,-159.30465151620967,-159.30465151620967,-159.30465151620967,0.0,0.0,0.0,374.7765964014877,17,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
77,2017-10-04,487.04739194442635,-2780.1916826636448,-222.6192256634492,487.04695765957285,487.0477969636424,-2070.5860221146977,-2070.5860221146977,-2070.5860221146977,-2070.5860221146977,-2070.5860221146977,-2070.5860221146977,0.0,0.0,0.0,-1583.5386301702713,37,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
78,2017-11-09,416.49660798451976,-2311.8525288511823,222.95184567092002,416.4960839564831,416.4970774986657,-1432.103127301591,-1432.103127301591,-1432.103127301591,-1432.103127301591,-1432.103127301591,-1432.103127301591,0.0,0.0,0.0,-1015.6065193170713,13,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
79,2018-03-09,181.32732811816473,-1267.8115051961665,1263.273974698282,181.32649674521784,181.3280817842229,-224.4840506200932,-224.4840506200932,-224.4840506200932,-224.4840506200932,-224.4840506200932,-224.4840506200932,0.0,0.0,0.0,-43.15672250192847,7,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
80,2018-03-26,148.01168013709776,-1532.0006035380316,974.9943759817725,148.0108039828287,148.01248820143653,-385.9401087026321,-385.9401087026321,-385.9401087026321,-385.9401087026321,-385.9401087026321,-385.9401087026321,0.0,0.0,0.0,-237.92842856553432,9,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
81,2018-04-16,106.85705616048553,-1619.9842665027327,1106.1994453038942,106.85611084871925,106.85791492998459,-385.94010870021856,-385.94010870021856,-385.94010870021856,-385.94010870021856,-385.94010870021856,-385.94010870021856,0.0,0.0,0.0,-279.08305253973305,19,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
82,2018-05-14,51.98422419166923,-1564.206759394387,960.8076089188967,51.9831886329831,51.9851710099515,-385.9401086981441,-385.9401086981441,-385.9401086981441,-385.9401086981441,-385.9401086981441,-385.9401086981441,0.0,0.0,0.0,-333.9558845064749,11,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
83,2018-07-05,-49.922463750418125,-2765.8719683566,-246.78308277155105,-49.923651944515925,-49.921373639309294,-1432.1031273051233,-1432.1031273051233,-1432.1031273051233,-1432.1031273051233,-1432.1031273051233,-1432.1031273051233,0.0,0.0,0.0,-1482.0255910555413,12,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
84,2018-08-20,-140.07068769918737,-1854.5405524479283,721.7064134016465,-140.07204615102833,-140.06946751707312,-385.94010869912114,-385.94010869912114,-385.94010869912114,-385.94010869912114,-385.94010869912114,-385.94010869912114,0.0,0.0,0.0,-526.0107963983085,15,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
85,2018-09-04,-169.46684768248147,336.07343396397545,3021.997810886788,-169.46826443521903,-169.4655914946407,1815.8481690920535,1815.8481690920535,1815.8481690920535,1815.8481690920535,1815.8481690920535,1815.8481690920535,0.0,0.0,0.0,1646.381321409572,13,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
86,2018-12-17,-373.2802235666562,-1933.1170419967905,557.2908509093988,-373.28202709661434,-373.2786448168261,-385.9401087009456,-385.9401087009456,-385.9401087009456,-385.9401087009456,-385.9401087009456,-385.9401087009456,0.0,0.0,0.0,-759.2203322676019,14,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
87,2018-12-24,-386.99843155886026,-1909.1223661169577,564.9207599216364,-387.00026148183093,-386.99682680069856,-385.9401087045458,-385.9401087045458,-385.9401087045458,-385.9401087045458,-385.9401087045458,-385.9401087045458,0.0,0.0,0.0,-772.9385402634061,15,655.2545992273541,614177.7902691236,783.6949599615424,HUILA,0,1,,,
0,2015-02-11,2543.0838849086394,-685.7389773626287,1255.3741527750376,2543.0838849086394,2543.0838849086394,-2232.2884078943644,-2232.2884078943644,-2232.2884078943644,-2627.522766607666,-2627.522766607666,-2627.522766607666,0.0,0.0,0.0,310.7954770142751,310,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,395.23435871330145,395.23435871330145,395.23435871330145
1,2015-07-12,2035.9738133247895,1025.4351207294576,2940.8986242032706,2035.9738133247895,2035.9738133247895,-26.52349717269826,-26.52349717269826,-26.52349717269826,545.3813425658502,545.3813425658502,545.3813425658502,0.0,0.0,0.0,2009.4503161520913,658,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-571.9048397385484,-571.9048397385484,-571.9048397385484
2,2015-09-11,1831.114777784294,956.556625937659,2743.8949733291133,1831.114777784294,1831.114777784294,69.64999150616504,69.64999150616504,69.64999150616504,459.68052858131364,459.68052858131364,459.68052858131364,0.0,0.0,0.0,1900.7647692904588,567,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-390.0305370751486,-390.0305370751486,-390.0305370751486
3,2015-10-19,1703.4976735553882,-34.93633857252551,1855.684752821791,1703.4976735553882,1703.4976735553882,-798.212363407872,-798.212363407872,-798.212363407872,142.9507213763549,142.9507213763549,142.9507213763549,0.0,0.0,0.0,905.2853101475163,199,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-941.163084784227,-941.163084784227,-941.163084784227
4,2015-10-26,1679.9892596184843,329.0272675964607,2147.228153195419,1679.9892596184843,1679.9892596184843,-449.2695585635364,-449.2695585635364,-449.2695585635364,142.95072137323652,142.95072137323652,142.95072137323652,0.0,0.0,0.0,1230.719701054948,239,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-592.220279936773,-592.220279936773,-592.220279936773
5,2015-11-16,1609.464017848941,434.5745714979191,2348.8866618399047,1609.464017848941,1609.464017848941,-205.53433008661997,-205.53433008661997,-205.53433008661997,142.9507213705393,142.9507213705393,142.9507213705393,0.0,0.0,0.0,1403.929687762321,487,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-348.4850514571592,-348.4850514571592,-348.4850514571592
6,2015-11-23,1585.9556039257602,-57.37614845038009,1851.8715015305497,1585.9556039257602,1585.9556039257602,-702.8427732681209,-702.8427732681209,-702.8427732681209,142.95072137407863,142.95072137407863,142.95072137407863,0.0,0.0,0.0,883.1128306576393,410,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-845.7934946421996,-845.7934946421996,-845.7934946421996
7,2015-11-30,1562.447189990287,-480.60372267666105,1348.5587320806676,1562.447189990287,1562.447189990287,-1101.2285420892106,-1101.2285420892106,-1101.2285420892106,142.95072137213603,142.95072137213603,142.95072137213603,0.0,0.0,0.0,461.21864790107634,611,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-1244.1792634613466,-1244.1792634613466,-1244.1792634613466
8,2015-12-14,1515.4303621193403,-132.64460644906754,1694.2191120477717,1515.4303621193403,1515.4303621193403,-757.4056913324157,-757.4056913324157,-757.4056913324157,142.9507213725572,142.9507213725572,142.9507213725572,0.0,0.0,0.0,758.0246707869246,947,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-900.356412704973,-900.356412704973,-900.356412704973
9,2015-12-21,1491.921948183867,383.5292893947578,2177.5584750774765,1491.921948183867,1491.921948183867,-203.72011463108257,-203.72011463108257,-203.72011463108257,142.95072137609628,142.95072137609628,142.95072137609628,0.0,0.0,0.0,1288.2018335527844,727,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-346.6708360071789,-346.6708360071789,-346.6708360071789
10,2015-12-28,1468.4135342374911,942.7178778305872,2734.052496914112,1468.4135342374911,1468.4135342374911,358.3209358508207,358.3209358508207,358.3209358508207,142.95072137415394,142.95072137415394,142.95072137415394,0.0,0.0,0.0,1826.7344700883118,713,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,215.3702144766669,215.3702144766669,215.3702144766669
11,2016-01-02,1451.62180999008,1690.2777646595841,3502.2982056772457,1451.62180999008,1451.62180999008,1146.2708048320587,1146.2708048320587,1146.2708048320587,563.5304706662157,563.5304706662157,563.5304706662157,0.0,0.0,0.0,2597.892614822139,4201,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,582.7403341658431,582.7403341658431,582.7403341658431
12,2016-01-18,1397.8882923576223,1799.4028343785685,3695.5282863786997,1397.8882923576223,1397.8882923576223,1408.2186886562831,1408.2186886562831,1408.2186886562831,142.95072137537335,142.95072137537335,142.95072137537335,0.0,0.0,0.0,2806.106981013905,3237,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1265.26796728091,1265.26796728091,1265.26796728091
13,2016-01-25,1374.3798783934221,1729.5080558096106,3530.8129292800954,1374.3798783934221,1374.3798783934221,1229.818941914843,1229.818941914843,1229.818941914843,142.9507213722552,142.9507213722552,142.9507213722552,0.0,0.0,0.0,2604.198820308265,4120,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1086.868220542588,1086.868220542588,1086.868220542588
14,2016-02-05,1337.4380849884644,1356.0396106203534,3250.7163081658778,1337.4380849884644,1337.4380849884644,966.3356840296068,966.3356840296068,966.3356840296068,459.6805285730459,459.6805285730459,459.6805285730459,0.0,0.0,0.0,2303.773769018071,2087,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,506.6551554565609,506.6551554565609,506.6551554565609
15,2016-02-15,1303.8546364385033,942.8017407180562,2891.735271620095,1303.8546364385033,1303.8546364385033,595.0748153477726,595.0748153477726,595.0748153477726,142.950721377391,142.950721377391,142.950721377391,0.0,0.0,0.0,1898.9294517862759,3180,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,452.12409397038164,452.12409397038164,452.12409397038164
16,2016-02-22,1280.3462224657162,1169.0297623467998,3010.2217141984765,1280.3462224657162,1280.3462224657162,801.956536124802,801.956536124802,801.956536124802,142.95072137035623,142.95072137035623,142.95072137035623,0.0,0.0,0.0,2082.3027585905184,2619,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,659.0058147544459,659.0058147544459,659.0058147544459
17,2016-02-29,1256.837808492929,1174.8995331865242,2965.8883013769987,1256.837808492929,1256.837808492929,834.9991806713078,834.9991806713078,834.9991806713078,142.9507213738953,142.9507213738953,142.9507213738953,0.0,0.0,0.0,2091.836989164237,2606,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,692.0484592974125,692.0484592974125,692.0484592974125
18,2016-03-14,1209.8209805400797,537.4294707058943,2417.163264958767,1209.8209805400797,1209.8209805400797,238.95294042126687,238.95294042126687,238.95294042126687,142.9507213715754,142.9507213715754,142.9507213715754,0.0,0.0,0.0,1448.7739209613467,2052,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,96.00221904969153,96.00221904969153,96.00221904969153
19,2016-03-21,1186.3125665636549,533.9552472406044,2399.618153675695,1186.3125665636549,1186.3125665636549,306.57509494286734,306.57509494286734,306.57509494286734,142.95072137511448,142.95072137511448,142.95072137511448,0.0,0.0,0.0,1492.8876615065221,1698,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,163.62437356775283,163.62437356775283,163.62437356775283
20,2016-03-28,1162.804152558577,1036.4257650463942,2944.0789829614964,1162.804152558577,1162.804152558577,817.035440590866,817.035440590866,817.035440590866,142.9507213731724,142.9507213731724,142.9507213731724,0.0,0.0,0.0,1979.8395931494429,2759,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,674.0847192176936,674.0847192176936,674.0847192176936
21,2016-04-01,1149.370773127104,1677.1810661743498,3540.785644212649,1149.370773127104,1149.370773127104,1468.9084820026987,1468.9084820026987,1468.9084820026987,459.6805285839478,459.6805285839478,459.6805285839478,0.0,0.0,0.0,2618.2792551298026,2170,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1009.2279534187509,1009.2279534187509,1009.2279534187509
22,2016-04-04,1139.2957385534994,1533.5646908004285,3433.2637942979636,1139.2957385534994,1139.2957385534994,1339.5197315147636,1339.5197315147636,1339.5197315147636,142.9507213727946,142.9507213727946,142.9507213727946,0.0,0.0,0.0,2478.815470068263,2579,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1196.5690101419689,1196.5690101419689,1196.5690101419689
23,2016-04-07,1129.2207039768377,-180.32848429787484,1673.0195845505593,1129.2207039768377,1129.2207039768377,-356.6024231797295,-356.6024231797295,-356.6024231797295,-1643.4931781095133,-1643.4931781095133,-1643.4931781095133,0.0,0.0,0.0,772.6182807971082,772,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1286.890754929784,1286.890754929784,1286.890754929784
24,2016-04-18,1092.2789105290778,1096.285335159384,2855.9940464495016,1092.2789105290778,1092.2789105290778,857.1380274816257,857.1380274816257,857.1380274816257,142.95072137439158,142.95072137439158,142.95072137439158,0.0,0.0,0.0,1949.4169380107037,2394,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,714.1873061072342,714.1873061072342,714.1873061072342
25,2016-04-25,1068.7704965092728,430.0045469695311,2243.075842862113,1068.7704965092728,1068.7704965092728,257.3031112345891,257.3031112345891,257.3031112345891,142.95072137519006,142.95072137519006,142.95072137519006,0.0,0.0,0.0,1326.0736077438619,2277,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,114.35238985939895,114.35238985939895,114.35238985939895
26,2016-05-09,1021.7536684696629,350.80650120467516,2152.7221390513887,1021.7536684696629,1021.7536684696629,276.5306408567574,276.5306408567574,276.5306408567574,142.95072137561075,142.95072137561075,142.95072137561075,0.0,0.0,0.0,1298.2843093264203,156,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,133.5799194811467,133.5799194811467,133.5799194811467
27,2016-05-16,998.2452544235551,584.8876336123207,2500.662070223256,998.2452544235551,998.2452544235551,560.0023215566869,560.0023215566869,560.0023215566869,142.950721376409,142.950721376409,142.950721376409,0.0,0.0,0.0,1558.247575980242,2187,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,417.05160018027794,417.05160018027794,417.05160018027794
28,2016-05-23,974.7368403774474,683.3216754165883,2442.6866532991576,974.7368403774474,974.7368403774474,584.9338605639268,584.9338605639268,584.9338605639268,142.95072137329132,142.95072137329132,142.95072137329132,0.0,0.0,0.0,1559.6707009413742,1823,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,441.9831391906356,441.9831391906356,441.9831391906356
29,2016-05-30,951.2284263445152,446.71637670808343,2285.7773290072646,951.2284263445152,951.2284263445152,410.21173088075017,410.21173088075017,410.21173088075017,142.95072137682993,142.95072137682993,142.95072137682993,0.0,0.0,0.0,1361.4401572252655,1601,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,267.2610095039201,267.2610095039201,267.2610095039201
30,2016-06-06,927.7200123115831,320.21455436973685,2192.7584338269126,927.7200123115831,927.7200123115831,312.60645775785576,312.60645775785576,312.60645775785576,142.95072137097165,142.95072137097165,142.95072137097165,0.0,0.0,0.0,1240.326470069439,1555,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,169.65573638688412,169.65573638688412,169.65573638688412
31,2016-06-13,904.2115982850336,400.72281895295714,2259.6909705734947,904.2115982850335,904.2115982850335,392.38552087899393,392.38552087899393,392.38552087899393,142.95072137059364,142.95072137059364,142.95072137059364,0.0,0.0,0.0,1296.5971191640274,1276,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,249.43479950840026,249.43479950840026,249.43479950840026
32,2016-06-20,880.7031842584835,338.01260473581897,2235.9963628352116,880.7031842584836,880.7031842584836,445.01284872943785,445.01284872943785,445.01284872943785,142.95072137139235,142.95072137139235,142.95072137139235,0.0,0.0,0.0,1325.7160329879214,1131,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,302.06212735804553,302.06212735804553,302.06212735804553
33,2016-06-27,857.1947702150496,226.4613899752189,2043.9343413119557,857.1947702150496,857.1947702150496,240.42326094376952,240.42326094376952,240.42326094376952,142.9507213721906,142.9507213721906,142.9507213721906,0.0,0.0,0.0,1097.6180311588191,808,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,97.47253957157903,97.47253957157903,97.47253957157903
34,2016-07-03,837.0447010349634,201.58980850009192,2049.2533983019575,837.0447010349634,837.0447010349634,303.28397323487565,303.28397323487565,303.28397323487565,545.3813425635445,545.3813425635445,545.3813425635445,0.0,0.0,0.0,1140.328674269839,2493,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-242.0973693286689,-242.0973693286689,-242.0973693286689
35,2016-07-18,786.669528084748,-572.1611412310486,1365.122332086611,786.669528084748,786.669528084748,-345.34401157666525,-345.34401157666525,-345.34401157666525,142.95072137615063,142.95072137615063,142.95072137615063,0.0,0.0,0.0,441.3255165080827,462,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-488.2947329528158,-488.2947329528158,-488.2947329528158
36,2016-07-25,763.161114048256,-173.27077510802147,1723.2976169179565,763.161114048256,763.161114048256,-34.77957317668756,-34.77957317668756,-34.77957317668756,142.9507213742085,142.9507213742085,142.9507213742085,0.0,0.0,0.0,728.3815408715684,454,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-177.73029455089605,-177.73029455089605,-177.73029455089605
37,2016-08-02,736.2943551494075,2449.0436093338476,4279.086374649252,736.2943551494075,736.2943551494075,2614.807234280503,2614.807234280503,2614.807234280503,2559.4728815330677,2559.4728815330677,2559.4728815330677,0.0,0.0,0.0,3351.1015894299107,3649,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,55.33435274743547,55.33435274743547,55.33435274743547
38,2016-08-08,716.1442859550787,-113.47350490380737,1849.910470010892,716.1442859550787,716.1442859550787,144.4138536010219,144.4138536010219,144.4138536010219,142.95072137462944,142.95072137462944,142.95072137462944,0.0,0.0,0.0,860.5581395561005,256,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,1.463132226392467,1.463132226392467,1.463132226392467
39,2016-08-15,692.6358718950282,-156.23042276094992,1601.2461859488812,692.6358718950282,692.6358718950282,-56.21135590591351,-56.21135590591351,-56.21135590591351,142.95072137542746,142.95072137542746,142.95072137542746,0.0,0.0,0.0,636.4245159891148,262,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-199.16207728134097,-199.16207728134097,-199.16207728134097
40,2016-08-22,669.1274578052785,-491.82935022413693,1307.6263349877618,669.1274578052785,669.1274578052785,-195.4781861762789,-195.4781861762789,-195.4781861762789,142.95072137622617,142.95072137622617,142.95072137622617,0.0,0.0,0.0,473.6492716289996,219,1435.923710448709,3079610.3059999407,1754.8818495841651,TOLIMA,0,1,-338.42890755250505,-338.42890755250505,-338.42890755250505
